CustomerID,Name,Gender,Age,Annual Income (k$),Spending Score (1-100),Address,Occupation,City
3056,Anthony Wood,Female,37,125,98,"22520 Michelle Skyway
Christiantown, WV 40951",Paramedic,Randyberg
3057,Jack Taylor,Male,39,191,11,"5305 Laura Streets
Jacobhaven, NH 64843",Broadcast engineer,Maryview
3058,Mrs. Cheryl Ortiz,Female,30,24,32,"764 Emily Ranch
New Ashleyshire, VI 83204",Geoscientist,Penningtonhaven
3059,Mary Carroll,Male,20,74,35,"USNV Williams
FPO AE 86363","Engineer, energy",Smithton
3060,Juan Lee,Male,47,59,84,"906 Bryan Tunnel Apt. 834
Kathrynside, MD 87720","Education officer, community",Port Markton
3061,Jared Curtis,Female,50,53,7,"445 Tanner Stream
Riosshire, WY 65846",Commercial/residential surveyor,Kingfurt
3062,Amber Hall,Female,52,178,72,"3179 Robert Harbor
West Jason, CT 85842",Arts administrator,Matthewland
3063,Kristin Winters,Male,49,159,3,"983 Ward View
Port Katrinaborough, SD 49672",Geochemist,Oconnellshire
3064,Joseph Taylor,Male,32,47,62,"506 Lopez Roads
Barberport, ME 53673",Recycling officer,Danieltown
3065,Thomas Finley,Female,19,128,30,"PSC 1303, Box 9096
APO AP 34601",Water quality scientist,East Frank
3066,Timothy Robinson,Male,45,82,87,"93378 Victoria Prairie
New Michelleville, NY 39322","Production assistant, television",South Mark
3067,Jesus Cox,Male,32,108,56,"5881 Rachel Locks Apt. 009
Port Richard, NJ 19949",Sales promotion account executive,Wadeview
3068,Thomas Perez,Female,38,171,20,"0973 William Pass Suite 855
Christopherburgh, MS 56160",Neurosurgeon,South Janetmouth
3069,Ryan Keith,Male,26,115,20,"084 Wright View Suite 186
Bennettstad, MO 66339","Presenter, broadcasting",Lake Cameron
3070,David Harrington,Female,54,45,34,"0790 Sarah Square
Lake Kyle, VT 12830","Research officer, trade union",Lake Edwardburgh
3071,Valerie Williams,Male,51,127,26,"260 Ross Rue
Alvaradobury, WA 37388",Mental health nurse,Phillipsview
3072,Kristin Jones,Male,68,173,13,"Unit 8176 Box 9974
DPO AE 98779",Advertising copywriter,Deannaburgh
3073,Alicia Owen,Male,58,186,26,"817 Wolfe Lane
Melendezberg, AZ 93558","Geologist, engineering",Hillfort
3074,Michele Benton,Female,51,197,33,"407 Kristie Cliff Suite 059
Lake Ambermouth, NC 12074",Barrister,Danielville
3075,Richard Harvey,Female,58,131,62,"PSC 0169, Box 2188
APO AE 98312","Accountant, chartered management",East Trevorhaven
3076,Stephanie Cook,Female,46,195,24,"407 Davis Centers
Port Ambershire, PA 91264","Therapist, music",Port Johnborough
3077,Heather Barnes,Female,49,39,57,"Unit 6817 Box 3020
DPO AP 50983",Structural engineer,North Theresa
3078,Ashley Fletcher,Female,69,81,59,"825 Pollard Canyon Apt. 092
Smithmouth, MS 30789","Therapist, speech and language",Turnerchester
3079,Mr. Alec Ballard,Female,44,56,8,"318 Michael Street Suite 197
New James, VT 80448",Armed forces operational officer,Jenniferstad
3080,Debra Castro,Male,48,99,48,"259 Cortez Trail Apt. 132
West Jeanettebury, SC 26105",Broadcast presenter,North Hollyburgh
3081,Jennifer Price,Female,42,95,11,"906 Donovan Villages Suite 732
Port Christopher, MN 40124","Programmer, multimedia",Troyfort
3082,Leah Edwards,Male,40,192,62,"807 Smith Common Apt. 149
New Troy, NE 89990",Trading standards officer,Martinview
3083,Nathan Tucker,Male,61,132,100,"45518 Nicole Mountain
Herrerachester, RI 01169",Web designer,South Reginaldhaven
3084,Tyrone Jones PhD,Male,36,173,56,"50779 Goodwin Creek
South Rebecca, MA 17364",Heritage manager,Jasonstad
3085,Mckenzie Soto,Female,58,136,82,"320 Jaclyn Roads
Kingstad, VI 09367",Veterinary surgeon,South Davidburgh
3086,Brianna Martinez,Female,43,120,9,"6980 Raymond Extension
Port Jennifer, MP 18511",Technical sales engineer,Port Darrell
3087,Allison Ward,Female,32,102,57,"PSC 7304, Box 0400
APO AE 58008",Occupational therapist,Jasonhaven
3088,Donna Mcintyre,Female,44,157,90,"300 Ortiz Ramp
North Monique, PW 10045",Automotive engineer,Amberchester
3089,Dana Patterson,Male,43,52,43,"21589 John Villages Apt. 255
Nolanbury, GA 07527",Medical secretary,New Barbara
3090,Andre Gonzalez,Male,57,81,25,"4463 Herrera Roads Apt. 739
South Shannonchester, NY 59054",Geochemist,South James
3091,Traci Cortez,Male,44,136,79,"PSC 9502, Box 6240
APO AA 05834",Heritage manager,Cynthiaburgh
3092,Cheyenne Pearson,Male,58,58,17,"162 Christensen Hollow
Franciscobury, MO 01090",Information systems manager,Katieview
3093,Emily Lopez,Female,28,192,5,"149 Jeremy Pine
Mirandaburgh, MI 14857","Teacher, English as a foreign language",West Martin
3094,Alexis Smith,Male,41,167,96,"75767 Novak Highway
West Adam, MI 16830",Software engineer,South Ashley
3095,Robin Williams,Female,44,144,83,"4311 Russell Stravenue Suite 513
Port Daniel, DE 52979","Engineer, mining",North Deniseshire
3096,Jennifer Lopez,Female,49,123,36,"USCGC Lee
FPO AA 44359",Tour manager,North Lauraville
3097,John Hawkins,Male,42,155,73,"89130 Christopher Station
Davidshire, WI 10208",Armed forces training and education officer,North Nicoleport
3098,Kristina Brady,Female,56,145,12,"493 Amanda Shoals
Darrellhaven, NE 66959","Scientist, water quality",Sloanmouth
3099,Janice Evans,Male,26,32,87,"PSC 9229, Box 3042
APO AA 14368",Quarry manager,Leonside
3100,Kathryn Marshall,Male,49,17,26,"036 Adams Ways
South Patrick, NH 33450",Chief Financial Officer,Robertview
3101,Jessica Pennington,Female,63,152,17,"81769 Matthew Roads Apt. 229
Riveraville, DE 19473",Site engineer,East Marthaport
3102,Lori Russell,Male,39,88,51,"77547 Angelica Court
Lake Christophermouth, OR 62476","Designer, ceramics/pottery",Robertsburgh
3103,Mr. Terry Smith,Female,26,141,43,"PSC 8845, Box 5465
APO AA 87218",Lawyer,Reidshire
3104,Daniel Waters,Female,52,183,95,"86584 Haley Point
Joelshire, VI 58820",Aeronautical engineer,East Edwinburgh
3105,Mrs. Cheryl Rodriguez,Male,34,184,99,"93225 Ellis Roads
Cummingsland, ND 95895",Diplomatic Services operational officer,Taylorview
3106,Lisa Rojas,Female,68,126,82,"95617 Edward Ranch
Erinburgh, CT 40200","Chemist, analytical",Travisfort
3107,Charles Macdonald,Male,52,25,53,"379 Ross Tunnel
Robinsonmouth, OH 18455","Civil engineer, consulting",Watsonside
3108,Jason Boyd,Male,27,157,49,"5735 Hendricks Plaza
East Richardton, RI 54905","Librarian, public",Bakershire
3109,Jennifer Woodward,Female,67,107,87,"8383 Ross Knoll Apt. 959
Sabrinaberg, NJ 92213",Manufacturing engineer,Parkerfurt
3110,Isabel Flores,Male,55,109,52,"361 Amy Stravenue
Loriville, CT 37202","Restaurant manager, fast food",West Lori
3111,Michael Anderson,Female,24,120,39,"11637 Lowery Crossroad Suite 416
Murphyburgh, AR 97891",Air broker,Victorstad
3112,Amanda Peterson,Female,48,30,8,"719 Angela Fords Suite 528
New Krystaltown, VT 16069",Chartered legal executive (England and Wales),Osbornport
3113,Margaret Spencer,Male,67,96,43,"5064 Nicholson Rapids Suite 600
Lake Gregoryfort, ND 39200",Environmental consultant,West William
3114,Deborah Love,Male,51,199,56,"64026 Amanda Walk
Sylviafort, NV 66602",Clinical cytogeneticist,Matthewsmouth
3115,Jacob Fitzpatrick,Female,52,36,26,"1796 Jamie Lane Apt. 894
Benjaminmouth, IN 46633",Dentist,West Ritabury
3116,James Proctor,Female,59,34,30,"9743 Tyler Mission
Fostertown, MP 35853",Environmental manager,Lopezbury
3117,Debbie Sherman,Male,62,141,84,"5228 Hale Shores Apt. 602
Catherinehaven, OK 28648",Travel agency manager,West Pamela
3118,Hannah Acevedo,Female,21,78,27,"69786 Michael Haven
South Pamela, KS 44662",Research scientist (maths),Willistown
3119,Alexandra Miles,Female,48,97,64,"413 Lori Square
Hammondland, SD 13178",Theatre stage manager,South Juliefort
3120,Jennifer Williams,Female,42,143,72,"482 Lyons Estate Apt. 786
Ashleymouth, WV 45231","Psychotherapist, child",Russellburgh
3121,Rebecca Daniels,Male,49,118,63,"2089 Myers Ford Apt. 084
Waltershire, TX 77838",Technical author,Nelsonmouth
3122,Justin Terry,Male,51,100,37,"70832 Andrea Spurs
North Charles, SC 99441",Sports development officer,Davidview
3123,Mrs. Jennifer Cox,Male,52,197,44,"Unit 1545 Box 4932
DPO AP 46498","Teacher, music",Carterborough
3124,Billy Torres,Male,66,64,48,"329 Lee Extension Apt. 829
Benitezbury, OK 21557",Armed forces operational officer,Davidberg
3125,Bailey Williams,Male,39,183,65,"95002 Sweeney Rue Suite 311
Nicholston, IN 96293","Teacher, primary school",West Alyssa
3126,Andrew Robinson,Female,39,102,10,"78088 Gibson Causeway Suite 974
New Dorisside, AS 30015",Environmental education officer,West Joseph
3127,Ryan Anderson,Male,48,194,26,"1807 Drake Extension
New Christopher, RI 86142",Insurance risk surveyor,Brandonshire
3128,Daniel Norton MD,Male,43,73,78,"16661 Caldwell Court Apt. 763
Port Thomas, NJ 89106",Armed forces training and education officer,Port John
3129,Juan Bates,Male,64,86,69,"0223 Medina Mill Apt. 209
Chavezchester, FL 81209","Presenter, broadcasting",South Monique
3130,Jennifer Scott,Male,38,175,20,"4794 Martinez Springs Apt. 780
Lake Kendratown, OH 25141",Pensions consultant,Port David
3131,Jeremy Spence,Male,49,50,60,"2218 Tracey Glens
Williamville, TX 08385",Public relations account executive,Lisachester
3132,Evelyn Khan,Male,62,24,100,"8408 Simmons Lakes
Danielfurt, IA 03700","Production assistant, television",Wayneborough
3133,Theodore Campbell,Female,68,109,51,"65757 Maria Loaf
Lake Crystalview, NC 76676","Psychologist, forensic",Hornehaven
3134,Charles Murphy,Male,37,89,24,"958 Obrien Walk Apt. 403
North Steven, NH 19066",Ecologist,Lisatown
3135,Cheryl Moore,Male,65,74,30,"USNS Rodriguez
FPO AE 51156",Legal secretary,Brandiland
3136,Natalie Mosley,Male,43,166,30,"0325 Jasmine Alley
Melissafurt, MS 44324",Radio broadcast assistant,Amandabury
3137,Brian Herrera,Male,65,176,73,"261 Day Prairie
Lake Jennifer, RI 14623",Exhibition designer,Williamport
3138,John Dickerson,Male,61,81,98,"149 Gary Ridges
North Reneeland, NC 37589",Social worker,Powellchester
3139,Cheryl Davis,Female,47,129,92,"20559 April Throughway
Port Andreamouth, ID 96545","Buyer, retail",South Alyssatown
3140,Dorothy Rocha,Female,31,143,70,"246 Page Spring Suite 465
Portermouth, PA 25898","Clinical scientist, histocompatibility and immunogenetics",Johnsonhaven
3141,Curtis Riley,Male,20,57,92,"150 Morgan Ridges Suite 381
Lake Monicahaven, WY 51994","Editor, film/video",Jonesbury
3142,Stephanie Roberts,Male,19,20,17,"702 Cunningham Walks
Williamtown, TN 06317",Materials engineer,South Mariaport
3143,Victoria Lewis,Male,21,193,48,"25008 Freeman Ranch
Fisherville, ID 71939",Orthoptist,Smithview
3144,Sarah Swanson,Female,22,65,91,"9122 Baker Hills
Diamondbury, MO 27233",Dancer,Port Tinaton
3145,Shawn Gentry,Male,18,171,50,"77660 Amanda Locks Apt. 676
South Mark, MA 63208",Licensed conveyancer,North Debra
3146,Victoria Gonzalez,Male,69,25,87,"98206 Steven Circles
Lake Kim, TX 80104",Fast food restaurant manager,Andreachester
3147,Rachel Stevens,Male,47,45,10,"10118 Lisa Motorway Suite 475
New Hollymouth, OR 73392",Media planner,New Patricia
3148,Albert Maxwell,Male,27,153,25,"852 Price Islands Apt. 678
Lisachester, NH 46768",Financial trader,Port Andrewfurt
3149,Dawn Russell,Male,26,77,33,"88579 Christina Garden
Trujilloberg, PR 40442",Local government officer,New Dannymouth
3150,John Blake,Female,30,182,53,"20055 Rhonda Ferry Suite 058
Sheilaview, TN 77383",IT trainer,North Makaylaland
3151,Bonnie Mitchell,Female,64,36,19,"2031 Oconnor Plaza
Davidville, VA 06101",Materials engineer,Richardmouth
3152,Matthew Floyd,Female,41,95,71,"921 Medina Bypass
North Eileenview, WI 04717","Therapist, speech and language",North Ambermouth
3153,Tiffany Wright,Male,53,196,37,"05055 Alicia Summit
New Jillchester, FM 12727",Early years teacher,Smithbury
3154,Michael Brewer,Female,21,129,28,"407 Bernard Mountains Suite 920
Smithville, NH 94721",Medical secretary,West Jamesland
3155,Jody Cox,Male,23,131,56,"Unit 5945 Box 3562
DPO AA 67520","Education officer, environmental",Crystalchester
3156,Larry Hoffman,Male,59,124,91,"8683 Derek Skyway Suite 962
Brettside, WV 29384","Designer, textile",South Ronaldview
3157,Adam Woodward,Male,66,160,18,"Unit 9817 Box 4788
DPO AP 05676","Designer, graphic",Taylorberg
3158,Laura Pierce,Male,50,150,73,"402 Thomas Extensions Suite 091
West Kathryn, MA 13806",Textile designer,Andrewhaven
3159,Beverly Ray,Male,33,82,16,"Unit 1126 Box 6978
DPO AE 02861",Recruitment consultant,Tanyachester
3160,Natalie Perez,Male,65,105,83,"PSC 8649, Box 4068
APO AP 97106",Customer service manager,Stephenmouth
3161,Marissa Anderson,Female,56,193,32,"84284 Ryan Mount Suite 418
East Kristen, FL 43792",Immigration officer,Ralphview
3162,Austin Anderson,Female,39,164,66,"322 Walker Wall Apt. 573
South Karenland, AL 46662",Health promotion specialist,Robinsonchester
3163,Kevin Schmidt,Male,59,196,93,"468 Steven Harbors
Port Lorettaton, WI 49067",Actuary,Fordfurt
3164,Brenda Ryan,Male,57,126,81,"9672 Melissa Corner Suite 573
Lake Frank, AR 40844",Operations geologist,West Amy
3165,Cody Davis,Female,70,52,16,"31593 Rodriguez Springs Suite 587
East George, MT 30199","Engineer, broadcasting (operations)",Taraville
3166,Christopher Mcdaniel,Male,37,169,91,"8021 Martin Court Apt. 706
West Johnathanside, PW 75128","Therapist, sports",Tiffanychester
3167,Sergio Roberts,Female,49,55,18,"0939 Arroyo Street Suite 246
Finleymouth, WA 09205",Warden/ranger,Port Joannechester
3168,Tasha Maldonado,Female,57,20,27,"002 Matthews Underpass Suite 840
Russellport, ME 33339","Engineer, production",West Jenniferberg
3169,Ryan Gomez,Female,69,186,85,"Unit 2987 Box 7757
DPO AP 17340",Therapeutic radiographer,Port Sarahberg
3170,Beth Adams DVM,Female,63,169,95,"06171 Erickson Junction Suite 726
East Linda, MH 85518","Scientist, marine",South Johnside
3171,Norman Howard,Male,45,120,67,"0592 Zimmerman Cliff
New Jonshire, RI 37829",Chief Strategy Officer,Port Kendraland
3172,Megan Huynh,Female,53,136,61,"28885 Clark Pines Apt. 065
Johnchester, ND 16043",Youth worker,West Shane
3173,Cody Gordon,Male,50,175,11,"USNS Park
FPO AA 28529","Designer, furniture",North Gregory
3174,Danielle Contreras,Male,20,164,28,"44564 Cummings Crossroad Suite 965
Parkerton, TN 31772",Warehouse manager,Rowehaven
3175,Sarah Anderson,Female,44,118,6,"144 Kevin Walks
West Matthew, IL 78692",Ecologist,North Elizabethhaven
3176,Stacy Gray,Male,35,30,81,"3806 Carol Vista
Micheletown, CT 87963","Geneticist, molecular",Lake Eric
3177,Alexandra Simpson,Male,20,134,83,"5199 Johns Mount
Amandaside, NE 89017",Games developer,North Samuel
3178,Clarence Page,Female,70,93,52,"1979 Buchanan Knolls Suite 180
Jasonhaven, FL 74192","Programme researcher, broadcasting/film/video",Lake Melissa
3179,Keith Lopez,Female,49,24,41,"75754 Jeffrey Wall
Davisfurt, MD 56454",Sports development officer,Nancyshire
3180,Jeffrey Peterson,Male,36,45,24,"73494 Brandon Heights Apt. 397
Tonyland, NY 40124",Call centre manager,Ryanbury
3181,Glen Hughes,Male,23,146,71,"1290 Nguyen Ford Suite 409
West George, WY 89796","Engineer, agricultural",East Matthewborough
3182,Ann Coleman,Female,52,34,7,"0715 Mary Manor
Roberttown, DC 11375",Occupational hygienist,Lake Micheleland
3183,Johnathan Hill,Male,30,109,71,"Unit 1601 Box 5728
DPO AP 47366",Amenity horticulturist,Acostamouth
3184,Rebecca Tran,Male,27,151,70,"07305 Mays Stravenue Apt. 651
Millerberg, ID 05017",Magazine journalist,New Nicholastown
3185,Nancy Rowe,Male,47,32,14,"5304 Owens Greens Suite 989
Brandonland, MI 23856",IT technical support officer,Bakerhaven
3186,Mark Campbell,Female,45,165,73,"00372 Brooks Motorway
Calderonborough, ND 11274",Industrial buyer,Cynthiaberg
3187,Justin Donaldson,Male,70,159,50,"47517 Marvin Brook
Williamsland, LA 62962",Arts development officer,Elizabethberg
3188,Michael Hicks,Female,59,86,83,"563 Dickerson Islands
Kruegerhaven, DC 81499",Community development worker,Dawsonshire
3189,David Mccoy,Female,59,171,93,"14063 Joseph Flats Suite 225
Lake Teresaton, VT 52095",Patent attorney,West Courtneystad
3190,Julie Andrews,Female,33,17,24,"6869 Roy Junction Apt. 921
New Kimberly, PA 26183",Chief Marketing Officer,Davidsonmouth
3191,Linda Aguilar,Male,34,105,22,"197 Dominique Oval
Whiteheadbury, FL 76378",Trade union research officer,Port Dawn
3192,Joshua Mckay,Male,27,127,21,"82481 Mccann Overpass
Kleinmouth, AR 89287",Animator,Lynchtown
3193,Ann Williams,Female,31,78,8,"0860 Steven Tunnel
Andersonchester, WA 96157",Special effects artist,Walkerport
3194,Michael Miller,Female,37,19,64,"PSC 2685, Box 7268
APO AE 66900",Building services engineer,Lake Richardborough
3195,Jeremy Burke,Male,21,143,29,"10958 Porter Ridge Apt. 454
Port Charlesmouth, FM 42863",Chartered accountant,West Todd
3196,Jill Meyer,Female,42,41,20,"04863 Morse Greens Suite 458
Allisonmouth, DE 18419",Child psychotherapist,Shariton
3197,Christina King,Male,18,72,52,"9034 French Village
Willisside, OR 87558",Biomedical engineer,New Mary
3198,Benjamin Arnold,Female,68,99,64,"6563 Ramirez Route
East Christine, NY 09539",Mudlogger,Joymouth
3199,Timothy Lopez,Male,52,59,11,"261 Thomas Wells Apt. 209
Shannonfurt, NE 23477",Psychiatrist,Newtonton
3200,Timothy Delacruz,Male,39,170,52,"13311 Todd Brook
New Shannon, DC 04563",Geographical information systems officer,New Pamela
3201,Matthew Daniel,Female,43,130,33,"07839 Audrey Roads
West Jerry, OR 42978",Database administrator,Austinberg
3202,Andrew Davis,Male,50,161,80,"03315 Hawkins Spur
North Marystad, VI 39185",Graphic designer,New Blake
3203,Gabriel Poole,Male,24,174,12,"0018 Bauer Freeway Apt. 126
New Lauramouth, GA 22476",Call centre manager,Jacobtown
3204,Corey Nelson,Female,69,119,93,"USCGC Smith
FPO AP 46413",Hotel manager,West Jessica
3205,Jessica Murphy,Male,65,148,10,"786 Whitney Mission Apt. 426
New Xaviermouth, MS 84199",Site engineer,Longfort
3206,Lauren Haynes,Female,56,112,71,"60031 Frost Oval
New Derekmouth, MA 84745",Health and safety inspector,East Scott
3207,Daniel Hensley,Female,34,72,24,"01734 Blair Turnpike
West Christine, PA 22062",Charity officer,East Paul
3208,Charles Gonzales,Female,39,126,84,"1361 Ashley Crest Suite 589
Port Brandifort, OR 14413",Special effects artist,East Johnstad
3209,David Rivas,Female,67,106,13,"54963 Amy Stravenue
Donaldside, MI 26147","Designer, industrial/product",Diazmouth
3210,Pamela Ortiz,Male,18,176,38,"0999 John River Suite 876
New Jonathanburgh, WY 35297","Psychotherapist, dance movement",Adamsfurt
3211,Victor Gonzalez,Male,31,18,22,"2455 David Burg
Harrisland, SC 07662",Printmaker,Port Amy
3212,James White,Female,27,138,99,"94657 Wright Village
North Sara, MN 27899",Veterinary surgeon,Stephensport
3213,Thomas Lara,Female,61,25,55,"4514 Shawn Oval
East Joseph, MP 96028",Historic buildings inspector/conservation officer,West William
3214,Nicholas Morales,Male,48,145,18,"6388 Amanda Summit Suite 047
South Timothy, PW 09149",Newspaper journalist,East Jessicaville
3215,Rachel Singh,Female,38,180,16,"0087 Dustin Grove Apt. 156
Crystalburgh, PR 57562",Customer service manager,Wallaceshire
3216,Elizabeth Anderson,Male,53,145,29,"44300 Mahoney Crossroad
New Ryanton, IL 93553",Phytotherapist,Martinport
3217,Rita Allen,Female,38,129,25,"6716 Nash Island Suite 451
Michaelmouth, IN 45897","Psychologist, clinical",Freyberg
3218,Paula Frazier,Female,33,199,89,"8586 Eric Curve
Amyton, MA 78635",Transport planner,West Linda
